#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2017,6,16,12,40,83,6.3,7.9,1.33,16,5.32,156,1016.2,27.1,27.6,22.9,99,99
2017,6,16,12,50,89,6.5,7.9,99,99,99,999,9999,27.1,27.6,22.8,99,99
2017,6,16,13,0,86,6.6,8,99,99,99,999,1016.3,27.1,27.6,22.8,99,99
2017,6,16,13,10,85,6.4,7.9,99,99,99,999,1016.2,27.1,27.6,22.8,99,99
2017,6,16,13,20,87,6.6,8,99,99,99,999,1016.3,27.1,27.6,22.8,99,99
2017,6,16,13,30,86,6.5,8,99,99,99,999,1016.2,27.1,27.6,22.8,99,99
2017,6,16,13,40,83,6.6,7.8,1.21,7.69,5.22,94,1016.1,27.1,27.6,22.7,99,99
2017,6,16,13,50,83,6.3,7.9,99,99,99,999,1016.1,27.1,27.7,22.8,99,99
2017,6,16,14,0,86,6.4,7.6,99,99,99,999,1016,27.1,27.7,22.7,99,99
2017,6,16,14,10,83,6.7,8.5,99,99,99,999,1016.1,27.2,27.7,22.7,99,99
2017,6,16,14,20,75,6.1,7.2,99,99,99,999,1016.1,27.2,27.7,23.1,99,99
2017,6,16,14,30,72,6.4,7.8,99,99,99,999,1016,27.1,27.7,22.8,99,99
2017,6,16,14,40,71,6.4,8.3,1.33,16,5.48,115,1016.1,27.1,27.7,22.8,99,99
2017,6,16,14,50,73,6.7,7.9,99,99,99,999,1016.1,27.2,27.7,22.9,99,99
2017,6,16,15,0,77,7,8.1,99,99,99,999,1016.1,27.2,27.7,23,99,99
2017,6,16,15,10,76,6.8,8.3,99,99,99,999,1016.1,27.2,27.7,23.2,99,99
2017,6,16,15,20,76,7.2,8.5,99,99,99,999,9999,27.2,27.7,23.1,99,99
2017,6,16,15,30,79,7.1,8.7,99,99,99,999,1015.9,27.2,27.7,23.2,99,99
2017,6,16,15,40,81,7.3,8.8,1.21,14.81,5.12,123,1015.9,27.2,27.7,23,99,99
2017,6,16,15,50,79,7,8.3,99,99,99,999,1015.9,27.3,27.7,23.3,99,99
2017,6,16,16,0,74,7.2,8.4,99,99,99,999,1015.7,27.2,27.7,23.2,99,99
2017,6,16,16,10,77,7.1,8.6,99,99,99,999,1015.7,27.2,27.7,23.1,99,99
2017,6,16,16,20,77,7.4,8.8,99,99,99,999,1015.6,27.2,27.7,23,99,99
2017,6,16,16,30,74,7,8,99,99,99,999,1015.4,27.3,27.7,23.3,99,99
2017,6,16,16,40,75,7.2,8.5,1.21,14.81,5.12,130,1015.4,27.3,27.7,23.3,99,99
2017,6,16,16,50,68,6.7,8.5,99,99,99,999,1015.5,27.2,27.7,23.4,99,99
2017,6,16,17,0,72,7,8.4,99,99,99,999,1015.4,27.3,27.7,23.4,99,99
2017,6,16,17,10,76,6.7,8,99,99,99,999,1015.4,27.3,27.7,23.3,99,99
2017,6,16,17,20,70,6.6,8.1,99,99,99,999,1015.3,27.3,27.8,23.4,99,99
2017,6,16,17,30,69,6.7,8.1,99,99,99,999,1015.3,27.3,27.8,23.3,99,99
2017,6,16,17,40,72,6.6,8.3,1.27,14.81,5.09,116,1015.3,27.3,27.8,23.4,99,99
2017,6,16,17,50,76,6.3,7.7,99,99,99,999,1015.3,27.3,27.8,23.3,99,99
2017,6,16,18,0,73,6.5,7.9,99,99,99,999,1015.1,27.3,27.8,23.3,99,99
2017,6,16,18,10,73,6.4,7.7,99,99,99,999,1015,27.4,27.8,23.5,99,99
2017,6,16,18,20,69,6.4,7.8,99,99,99,999,1014.8,27.3,27.9,23.4,99,99
2017,6,16,18,30,72,6.7,7.9,99,99,99,999,1014.8,27.3,27.8,23.4,99,99
2017,6,16,18,40,72,6.7,8.2,1.29,14.81,5.35,130,1014.7,27.4,27.8,23.5,99,99
2017,6,16,18,50,70,6.4,7.5,99,99,99,999,1014.7,27.4,27.9,23.5,99,99
2017,6,16,19,0,67,6.8,8.2,99,99,99,999,1014.6,27.4,27.8,23.6,99,99
2017,6,16,19,10,74,6.7,8.4,99,99,99,999,1014.5,27.4,27.8,23.6,99,99
2017,6,16,19,20,76,6.7,8.4,99,99,99,999,1014.5,27.4,27.8,23.6,99,99
2017,6,16,19,30,75,6.9,8.3,99,99,99,999,1014.5,27.4,27.8,23.6,99,99
2017,6,16,19,40,82,7.2,8.5,1.32,14.81,5.2,133,1014.3,27.4,27.8,23.1,99,99
2017,6,16,19,50,75,6.7,8,99,99,99,999,1014.3,27.5,27.8,23.5,99,99
2017,6,16,20,0,74,6.7,8.1,99,99,99,999,1014.3,27.4,27.8,23.5,99,99
2017,6,16,20,10,74,6.6,8.4,99,99,99,999,1014.4,27.5,27.8,23.7,99,99
2017,6,16,20,20,66,6.7,8.2,99,99,99,999,1014.4,27.5,27.8,23.8,99,99
2017,6,16,20,30,69,6.9,8.2,99,99,99,999,1014.5,27.4,27.8,23.6,99,99
2017,6,16,20,40,73,6.9,8.1,1.29,16,5.21,100,1014.5,27.4,27.8,23.4,99,99
2017,6,16,20,50,71,6.8,8.2,99,99,99,999,1014.5,27.5,27.8,23.7,99,99
2017,6,16,21,0,72,6.7,8.2,99,99,99,999,1014.6,27.5,27.8,23.7,99,99
2017,6,16,21,10,75,7.2,8.5,99,99,99,999,1014.7,27.4,27.8,23.5,99,99
2017,6,16,21,20,76,7,8.9,99,99,99,999,1014.7,27.5,27.8,23.5,99,99
2017,6,16,21,30,77,6.8,8.1,99,99,99,999,1014.6,27.4,27.7,23.5,99,99
2017,6,16,21,40,77,6.7,8,1.29,14.81,5.21,105,1014.5,27.4,27.7,23.6,99,99
2017,6,16,21,50,69,6.6,7.9,99,99,99,999,1014.6,27.4,27.7,23.8,99,99
2017,6,16,22,0,69,7.3,8.6,99,99,99,999,1014.6,27.3,27.7,23.7,99,99
2017,6,16,22,10,75,7.5,8.9,99,99,99,999,1014.7,27.3,27.7,23.6,99,99
2017,6,16,22,20,73,7.4,9.2,99,99,99,999,1014.8,27.4,27.7,23.7,99,99
2017,6,16,22,30,70,7.6,9.2,99,99,99,999,1014.9,27.4,27.7,23.7,99,99
2017,6,16,22,40,69,7.6,8.9,1.35,14.81,5.24,116,1015,27.3,27.7,23.6,99,99
2017,6,16,22,50,72,7.5,9.1,99,99,99,999,1015.1,27.4,27.7,23.6,99,99
2017,6,16,23,0,75,7.3,9.1,99,99,99,999,1015.1,27.4,27.7,23.7,99,99
2017,6,16,23,10,76,7.4,8.9,99,99,99,999,1015.4,27.4,27.7,23.6,99,99
2017,6,16,23,20,69,7.1,9.4,99,99,99,999,1015.4,27.4,27.7,23.9,99,99
2017,6,16,23,30,69,7.3,8.7,99,99,99,999,1015.5,27.4,27.7,23.9,99,99
2017,6,16,23,40,73,7.1,8.6,1.33,14.81,5.13,124,1015.6,27.3,27.7,23.8,99,99
2017,6,16,23,50,75,7.1,8.5,99,99,99,999,1015.5,27.4,27.7,23.9,99,99
2017,6,17,0,0,73,7.6,9.4,99,99,99,999,1015.5,27.3,27.7,23.8,99,99
2017,6,17,0,10,72,8,9.4,99,99,99,999,1015.5,27.3,27.7,23.6,99,99
2017,6,17,0,20,80,7.4,8.7,99,99,99,999,1015.5,27.4,27.7,23.8,99,99
2017,6,17,0,30,75,7,8.5,99,99,99,999,1015.4,27.3,27.7,23.9,99,99
2017,6,17,0,40,72,7.5,9.4,1.36,7.69,5.09,94,1015.5,27.4,27.7,24.2,99,99
2017,6,17,0,50,72,7.9,9.6,99,99,99,999,1015.5,27.2,27.7,24,99,99
2017,6,17,1,0,70,8.3,10.2,99,99,99,999,1015.4,27.2,27.7,24,99,99
2017,6,17,1,10,74,8.2,10,99,99,99,999,1015.4,27.2,27.7,23.8,99,99
2017,6,17,1,20,77,8.1,9.7,99,99,99,999,1015.4,27.3,27.7,24,99,99
2017,6,17,1,30,72,8.3,10.5,99,99,99,999,1015.5,27.2,27.6,23.9,99,99
2017,6,17,1,40,75,8.3,9.6,1.4,14.81,4.93,128,1015.4,27.2,27.6,23.9,99,99
2017,6,17,1,50,79,8.3,9.7,99,99,99,999,1015.4,27.2,27.7,23.8,99,99
2017,6,17,2,0,79,8,9.5,99,99,99,999,1015.4,27.2,27.7,23.9,99,99
2017,6,17,2,10,75,7.6,9,99,99,99,999,1015.4,27.3,27.6,24,99,99
2017,6,17,2,20,73,8.2,10,99,99,99,999,1015.3,27.2,27.7,24,99,99
2017,6,17,2,30,75,8.2,10.6,99,99,99,999,1015.2,27.2,27.6,23.9,99,99
2017,6,17,2,40,76,7.6,9.2,1.46,14.81,4.78,111,1015.3,27.3,27.6,24.2,99,99
2017,6,17,2,50,77,8.3,9.7,99,99,99,999,1015.1,27.1,27.6,23.8,99,99
2017,6,17,3,0,76,7.6,9.4,99,99,99,999,1015.1,27.2,27.6,24.1,99,99
2017,6,17,3,10,76,7.8,9.6,99,99,99,999,1015,27.2,27.6,23.9,99,99
2017,6,17,3,20,72,8,10.3,99,99,99,999,1014.9,27.2,27.6,23.9,99,99
2017,6,17,3,30,73,7.8,9.2,99,99,99,999,1014.9,27.2,27.6,24,99,99
2017,6,17,3,40,74,7.7,9.6,1.37,6.67,4.91,112,1014.8,27.2,27.6,24,99,99
2017,6,17,3,50,72,7.7,9.1,99,99,99,999,1014.7,27.2,27.6,24,99,99
2017,6,17,4,0,70,7.4,8.8,99,99,99,999,9999,27.2,27.6,24.1,99,99
2017,6,17,4,10,73,7.2,8.7,99,99,99,999,1014.5,27.2,27.6,24,99,99
2017,6,17,4,20,75,6.8,8.5,99,99,99,999,1014.5,27.1,27.6,23.9,99,99
2017,6,17,4,30,74,7.5,10,99,99,99,999,1014.3,27.1,27.6,24,99,99
2017,6,17,4,40,67,7.4,9.1,1.45,7.69,4.9,102,1014.3,27.1,27.6,24,99,99
2017,6,17,4,50,69,6.8,8.4,99,99,99,999,1014.1,27.2,27.6,24.1,99,99
2017,6,17,5,0,71,7.2,8.9,99,99,99,999,1014,27.1,27.6,23.9,99,99
2017,6,17,5,10,73,7.1,9,99,99,99,999,9999,27.2,27.6,24,99,99
2017,6,17,5,20,80,6.7,8.4,99,99,99,999,1014.1,27.1,27.6,24.1,99,99
2017,6,17,5,30,75,6.6,9.8,99,99,99,999,1014,26.9,27.6,24.3,99,99
2017,6,17,5,40,63,7.3,9.9,1.39,5.88,4.76,115,1014,26.5,27.6,23.8,99,99
2017,6,17,5,50,66,6.3,7.9,99,99,99,999,1014,26.6,27.6,24.1,99,99
2017,6,17,6,0,71,5.9,7.6,99,99,99,999,1013.9,26.7,27.6,24.4,99,99
2017,6,17,6,10,73,7.1,10,99,99,99,999,1013.9,26.6,27.6,24.1,99,99
2017,6,17,6,20,70,7.6,9.5,99,99,99,999,1013.9,26.4,27.6,24.1,99,99
2017,6,17,6,30,63,7.6,9.3,99,99,99,999,1013.8,26.3,27.6,23.8,99,99
2017,6,17,6,40,78,7.6,9.5,1.43,6.67,4.94,113,1013.9,26.4,27.6,24.2,99,99
2017,6,17,6,50,81,7.8,9.4,99,99,99,999,1013.8,26.3,27.6,24.2,99,99
2017,6,17,7,0,80,7.1,8.5,99,99,99,999,1013.8,26.4,27.6,24.3,99,99
2017,6,17,7,10,84,7.3,8.7,99,99,99,999,1013.8,26.4,27.6,24.1,99,99
2017,6,17,7,20,86,7.3,9.1,99,99,99,999,1013.8,26.7,27.6,24.4,99,99
2017,6,17,7,30,999,99,99,99,99,99,999,1013.7,999,27.6,999,99,99
2017,6,17,7,40,88,8.5,10.5,99,99,99,999,1013.8,27.1,27.6,24.3,99,99
2017,6,17,7,50,87,8.7,10.8,99,99,99,999,9999,27.1,27.6,24,99,99
2017,6,17,8,0,88,8.9,11.1,99,99,99,999,1013.8,27.2,27.6,24,99,99
2017,6,17,8,10,83,8.7,10.9,99,99,99,999,9999,27.2,27.6,24,99,99
2017,6,17,8,20,87,8.7,10.5,99,99,99,999,1013.8,27.3,27.6,24.1,99,99
2017,6,17,8,30,89,8.7,10.5,99,99,99,999,9999,27.2,27.6,24,99,99
2017,6,17,8,40,87,8.6,10.7,1.45,5.88,4.86,115,1013.9,27.2,27.6,23.8,99,99
2017,6,17,8,50,84,8.7,10.3,99,99,99,999,1014,27.3,27.6,23.8,99,99
2017,6,17,9,0,86,8.4,10.4,99,99,99,999,1014.1,27.4,27.6,24.1,99,99
2017,6,17,9,10,85,8.4,9.8,99,99,99,999,1014.2,27.3,27.6,24.2,99,99
2017,6,17,9,20,83,8.7,10.4,99,99,99,999,1014.1,27.2,27.6,24.1,99,99
2017,6,17,9,30,82,8.9,10.5,99,99,99,999,1014.2,27.3,27.6,24.1,99,99
2017,6,17,9,40,83,9,11.1,1.62,6.25,4.84,118,1014.3,27.3,27.6,23.9,99,99
2017,6,17,9,50,82,8.7,10.9,99,99,99,999,1014.4,27.4,27.6,24.1,99,99
2017,6,17,10,0,81,8.7,10.5,99,99,99,999,9999,27.4,27.6,24.2,99,99
2017,6,17,10,10,81,8.6,11.5,99,99,99,999,1014.6,27.4,27.6,24.2,99,99
2017,6,17,10,20,82,9,10.7,99,99,99,999,1014.6,27.4,27.6,24.1,99,99
2017,6,17,10,30,79,9.6,11.2,99,99,99,999,1014.8,27.3,27.6,24.4,99,99
2017,6,17,10,40,81,9.6,11.7,1.68,5.56,5.03,112,1014.8,27.1,27.6,23.9,99,99
2017,6,17,10,50,82,9.4,11.6,99,99,99,999,1014.8,27.2,27.6,24.3,99,99
2017,6,17,11,0,80,8.9,11.1,99,99,99,999,1014.8,27.1,27.6,24.2,99,99
2017,6,17,11,10,82,8.7,10.5,99,99,99,999,1014.8,27.3,27.6,24.3,99,99
2017,6,17,11,20,78,9.1,11.3,99,99,99,999,1014.8,27.3,27.6,24,99,99
2017,6,17,11,30,78,8.5,10.1,99,99,99,999,1015,27.3,27.6,23.9,99,99
2017,6,17,11,40,77,8.6,10.4,1.81,5,5.06,98,1015,27.3,27.6,24,99,99
2017,6,17,11,50,77,7.8,9.5,99,99,99,999,9999,27.3,27.6,24.2,99,99
2017,6,17,12,0,80,8.2,10.3,99,99,99,999,1015.1,27.3,27.6,24.2,99,99
2017,6,17,12,10,81,8.3,10.2,99,99,99,999,1015,27.3,27.6,24.2,99,99
2017,6,17,12,20,83,8.4,10,99,99,99,999,1015,27.3,27.6,24.2,99,99
2017,6,17,12,30,81,8.1,9.8,99,99,99,999,1015,27.4,27.6,24.3,99,99
2017,6,17,12,40,79,7.8,9.5,1.66,5.88,5.1,105,1015,27.4,27.6,24.4,99,99
2017,6,17,12,50,80,7.8,9.5,99,99,99,999,1015.2,27.5,27.6,24.4,99,99
2017,6,17,13,0,78,7.8,9.7,99,99,99,999,1015.1,27.5,27.6,24.5,99,99
2017,6,17,13,10,86,10,13.8,99,99,99,999,1015.1,26.9,27.6,24.2,99,99
2017,6,17,13,20,77,9.3,12,99,99,99,999,1015,26.3,27.6,23.9,99,99
2017,6,17,13,30,86,8.5,10.6,99,99,99,999,9999,27.2,27.6,24.5,99,99
2017,6,17,13,40,82,8.9,10.8,1.68,5.88,5.01,96,1015,27.3,27.6,24.3,99,99
2017,6,17,13,50,86,9.4,11.1,99,99,99,999,1014.9,27.5,27.6,24.3,99,99
2017,6,17,14,0,82,9.1,11.1,99,99,99,999,9999,27.5,27.6,24.4,99,99
2017,6,17,14,10,83,8.6,10.8,99,99,99,999,9999,27.5,27.6,24.6,99,99
2017,6,17,14,20,78,8.6,10.4,99,99,99,999,1015,27.4,27.6,24.5,99,99
2017,6,17,14,30,81,8.7,10.6,99,99,99,999,1014.9,27.4,27.7,24.5,99,99
2017,6,17,14,40,82,8.2,10.3,1.69,7.14,5.14,108,1014.9,27.4,27.7,24.6,99,99
2017,6,17,14,50,79,8.5,10.2,99,99,99,999,1015,27.4,27.6,24.5,99,99
2017,6,17,15,0,84,9,10.6,99,99,99,999,1014.9,27.5,27.7,24.3,99,99
2017,6,17,15,10,79,8.6,10.4,99,99,99,999,1014.8,27.5,27.7,24.3,99,99
2017,6,17,15,20,80,8.8,10.2,99,99,99,999,1014.8,27.5,27.7,24.4,99,99
2017,6,17,15,30,80,9,11.5,99,99,99,999,1014.6,27.4,27.7,24.3,99,99
2017,6,17,15,40,81,9.3,11.2,1.78,6.67,5.12,108,1014.6,27.4,27.7,24.1,99,99
2017,6,17,15,50,78,9.3,11,99,99,99,999,9999,27.5,27.7,24.1,99,99
2017,6,17,16,0,80,8.8,10.3,99,99,99,999,1014.5,27.5,27.7,24.2,99,99
2017,6,17,16,10,79,8.7,10.7,99,99,99,999,1014.4,27.5,27.7,24.2,99,99
2017,6,17,16,20,76,8.5,10.4,99,99,99,999,1014.4,27.5,27.7,24.3,99,99
2017,6,17,16,30,76,8.8,10.5,99,99,99,999,1014.3,27.5,27.7,24.3,99,99
2017,6,17,16,40,76,8.7,10.1,1.73,6.25,5.01,104,1014.3,27.5,27.7,24.4,99,99
2017,6,17,16,50,76,8.7,10.6,99,99,99,999,9999,27.5,27.7,24.3,99,99
2017,6,17,17,0,75,8.8,10.2,99,99,99,999,1014.2,27.5,27.7,24.2,99,99
2017,6,17,17,10,70,8.8,10.6,99,99,99,999,1014.1,27.5,27.7,24.4,99,99
2017,6,17,17,20,77,9.1,11,99,99,99,999,1014,27.5,27.8,24.3,99,99
2017,6,17,17,30,78,9.1,10.7,99,99,99,999,1014,27.5,27.8,24.3,99,99
2017,6,17,17,40,73,8.9,11,1.84,6.25,5.13,97,1013.9,27.5,27.8,24.5,99,99
2017,6,17,17,50,76,9.2,11.1,99,99,99,999,1013.8,27.4,27.8,24.3,99,99
2017,6,17,18,0,77,8.9,11.1,99,99,99,999,1013.8,27.5,27.8,24.3,99,99
2017,6,17,18,10,79,8.8,10.7,99,99,99,999,1013.7,27.5,27.8,24.3,99,99
2017,6,17,18,20,75,8.9,10.7,99,99,99,999,1013.6,27.5,27.8,24.6,99,99
2017,6,17,18,30,80,9,11.2,99,99,99,999,1013.5,27.4,27.8,24.4,99,99
2017,6,17,18,40,78,9,10.7,1.9,7.14,5.24,101,1013.4,27.3,27.8,24.2,99,99
2017,6,17,18,50,76,8.8,10.7,99,99,99,999,1013.5,27.4,27.8,24.4,99,99
2017,6,17,19,0,76,9,10.8,99,99,99,999,1013.4,27.4,27.7,24.4,99,99
2017,6,17,19,10,77,9,10.7,99,99,99,999,9999,27.4,27.7,24.3,99,99
2017,6,17,19,20,75,8.6,10.6,99,99,99,999,1013.4,27.4,27.7,24.5,99,99
2017,6,17,19,30,75,8.9,10.5,99,99,99,999,1013.4,27.3,27.7,24.3,99,99
2017,6,17,19,40,77,9.2,11.8,1.91,7.69,5.24,105,1013.4,27.4,27.7,24.5,99,99
2017,6,17,19,50,76,10,13.8,99,99,99,999,1013.3,27.4,27.7,24.4,99,99
2017,6,17,20,0,88,10.9,13.6,99,99,99,999,1013.4,26.4,27.7,24.3,99,99
2017,6,17,20,10,79,8.1,10.8,99,99,99,999,1013.4,26,27.7,24.2,99,99
2017,6,17,20,20,79,8.5,10.2,99,99,99,999,1013.4,26.3,27.7,24.1,99,99
2017,6,17,20,30,70,8.2,10.8,99,99,99,999,1013.4,26.7,27.7,24.3,99,99
2017,6,17,20,40,71,8.4,9.8,1.94,7.14,5.25,101,1013.4,26.9,27.7,24.4,99,99
2017,6,17,20,50,72,8.5,10.5,99,99,99,999,1013.5,26.9,27.7,24.5,99,99
2017,6,17,21,0,71,8.2,10.3,99,99,99,999,1013.5,27,27.7,24.7,99,99
2017,6,17,21,10,69,8.9,12,99,99,99,999,1013.5,26.9,27.7,24.6,99,99
2017,6,17,21,20,78,9.5,12.4,99,99,99,999,1013.6,26.4,27.7,24.6,99,99
2017,6,17,21,30,79,9.3,12,99,99,99,999,1013.8,26.4,27.7,24.6,99,99
2017,6,17,21,40,74,9.8,11.8,1.84,8.33,5.28,105,1013.8,26.7,27.7,24.6,99,99
2017,6,17,21,50,72,8.1,10.1,99,99,99,999,1013.9,26.8,27.7,24.7,99,99
2017,6,17,22,0,74,8.2,10.1,99,99,99,999,1014,26.8,27.7,24.8,99,99
2017,6,17,22,10,87,9.4,13,99,99,99,999,1014.1,26.6,27.7,24.8,99,99
2017,6,17,22,20,85,8.9,12,99,99,99,999,1014.2,25.7,27.7,24.4,99,99
2017,6,17,22,30,85,9.1,11.2,99,99,99,999,1014.2,25.7,27.7,24.4,99,99
2017,6,17,22,40,82,7.6,9.1,1.83,7.14,5.13,101,1014.4,26,27.7,24.6,99,99
2017,6,17,22,50,75,7.6,8.9,99,99,99,999,1014.4,26.2,27.7,24.8,99,99
2017,6,17,23,0,73,7.1,8.5,99,99,99,999,9999,26.3,27.7,24.8,99,99
2017,6,17,23,10,82,10.2,13.7,99,99,99,999,1014.8,25.9,27.7,24.7,99,99
2017,6,17,23,20,93,9.5,11.8,99,99,99,999,1014.9,25.6,27.7,24.5,99,99
2017,6,17,23,30,92,7.3,10,99,99,99,999,1014.8,25.7,27.7,24.5,99,99
2017,6,17,23,40,85,7.8,9.4,1.77,6.67,5.15,104,1014.8,26.1,27.7,24.6,99,99
2017,6,17,23,50,80,7.6,9.4,99,99,99,999,1014.9,26.5,27.7,24.8,99,99
2017,6,18,0,0,72,8.4,10.8,99,99,99,999,1014.9,26.5,27.7,24.9,99,99
2017,6,18,0,10,78,8.5,11.3,99,99,99,999,1014.7,26.3,27.7,24.6,99,99
2017,6,18,0,20,83,8.9,11.8,99,99,99,999,1014.7,26.7,27.7,24.6,99,99
2017,6,18,0,30,87,7.9,9.6,99,99,99,999,1014.7,26.8,27.7,24.8,99,99
2017,6,18,0,40,90,9,11.8,1.84,7.14,5.33,100,1014.8,26.9,27.7,24.3,99,99
2017,6,18,0,50,79,8.9,11,99,99,99,999,1014.8,27.3,27.7,24.6,99,99
2017,6,18,1,0,77,9.2,11.2,99,99,99,999,1014.8,27.3,27.7,24.9,99,99
2017,6,18,1,10,80,9.3,11.3,99,99,99,999,1015.2,27.2,27.7,24.8,99,99
2017,6,18,1,20,66,9.6,12,99,99,99,999,1015.3,26.8,27.7,24.9,99,99
2017,6,18,1,30,88,12.6,15.3,99,99,99,999,1015.4,26.1,27.7,24.8,99,99
2017,6,18,1,40,92,12,15.1,1.85,7.69,5.22,99,1015.6,25.5,27.7,24.4,99,99
2017,6,18,1,50,94,10.7,13.1,99,99,99,999,1015.7,25.5,27.7,24.4,99,99
2017,6,18,2,0,97,9.3,12.1,99,99,99,999,1015.6,25.5,27.7,24.4,99,99
2017,6,18,2,10,84,10.8,15,99,99,99,999,1015.6,25.7,27.7,24.4,99,99
2017,6,18,2,20,85,10.3,13.4,99,99,99,999,1015.4,25.9,27.7,24.3,99,99
2017,6,18,2,30,95,9.5,12,99,99,99,999,1015.2,25.8,27.7,24.4,99,99
2017,6,18,2,40,103,8.6,10.5,2.06,8.33,5.37,109,9999,25.7,27.7,24.5,99,99
2017,6,18,2,50,104,8,10.2,99,99,99,999,9999,26,27.7,24.8,99,99
2017,6,18,3,0,102,8.1,9.7,99,99,99,999,1014.8,26,27.7,24.7,99,99
2017,6,18,3,10,99,8.1,10.3,99,99,99,999,1014.6,26.1,27.7,24.8,99,99
2017,6,18,3,20,93,9,13.5,99,99,99,999,1014.5,26.1,27.7,24.8,99,99
2017,6,18,3,30,86,10.3,13.6,99,99,99,999,1014.4,25.9,27.7,24.6,99,99
2017,6,18,3,40,89,8.8,10.7,1.86,7.69,5.15,105,1014.4,26.2,27.6,24.7,99,99
2017,6,18,3,50,89,8.6,11.6,99,99,99,999,1014.2,26.8,27.7,25,99,99
2017,6,18,4,0,88,9.7,13.1,99,99,99,999,1014,27.1,27.6,25.1,99,99
2017,6,18,4,10,89,10.9,13.2,99,99,99,999,1013.9,27.2,27.6,24.5,99,99
2017,6,18,4,20,86,10.1,12.6,99,99,99,999,1013.8,27.4,27.6,24.8,99,99
2017,6,18,4,30,91,10.5,12.9,99,99,99,999,1013.6,27.4,27.6,24.8,99,99
2017,6,18,4,40,90,10.2,12.6,2.04,6.25,5.24,85,1013.6,27.4,27.6,24.7,99,99
2017,6,18,4,50,92,9.6,11.6,99,99,99,999,1013.5,27.4,27.6,24.8,99,99
2017,6,18,5,0,91,9.5,12,99,99,99,999,1013.5,27.4,27.6,24.9,99,99
2017,6,18,5,10,91,10.4,13.2,99,99,99,999,1013.4,27,27.6,24.7,99,99
2017,6,18,5,20,94,10.1,12.5,99,99,99,999,1013.3,27.1,27.6,24.8,99,99
2017,6,18,5,30,92,10.7,13,99,99,99,999,1013.1,27.2,27.6,24.7,99,99
2017,6,18,5,40,91,11,13.4,2.04,8.33,5.24,103,1012.9,27.3,27.6,24.6,99,99
2017,6,18,5,50,92,10.9,13.6,99,99,99,999,1012.7,27.3,27.6,24.5,99,99
2017,6,18,6,0,92,10.5,12.5,99,99,99,999,1012.9,27.3,27.6,24.6,99,99
2017,6,18,6,10,92,9.9,12.3,99,99,99,999,1012.9,27.2,27.6,24.7,99,99
2017,6,18,6,20,94,10.3,12.5,99,99,99,999,1012.8,27.2,27.6,24.6,99,99
2017,6,18,6,30,91,9.9,12.1,99,99,99,999,1012.9,27.2,27.6,24.6,99,99
2017,6,18,6,40,98,10.2,12,2.28,7.14,5.51,104,1012.8,27.2,27.6,24.6,99,99
2017,6,18,6,50,97,10,12.3,99,99,99,999,1012.9,27.2,27.6,24.5,99,99
2017,6,18,7,0,95,10.6,12.9,99,99,99,999,1012.9,27.2,27.6,24.2,99,99
2017,6,18,7,10,99,10.5,13.1,99,99,99,999,9999,27.2,27.6,24.2,99,99
2017,6,18,7,20,97,10.9,13.6,99,99,99,999,1012.9,27.2,27.6,24,99,99
2017,6,18,7,30,98,10.7,13,99,99,99,999,1013,27.3,27.6,24.1,99,99
2017,6,18,7,40,99,10.6,12.6,2.2,8.33,5.36,101,1013,27.2,27.6,24.1,99,99
2017,6,18,7,50,99,10.5,12.7,99,99,99,999,1013,27.2,27.6,24.1,99,99
2017,6,18,8,0,100,9.9,11.9,99,99,99,999,1013,27.2,27.6,24.2,99,99
2017,6,18,8,10,98,10.7,12.9,99,99,99,999,1013,27.2,27.6,24,99,99
2017,6,18,8,20,98,11,13.3,99,99,99,999,1013,27.2,27.6,23.6,99,99
2017,6,18,8,30,98,9.7,12,99,99,99,999,1013.2,27.3,27.6,24,99,99
2017,6,18,8,40,98,10.2,12.1,2.32,8.33,5.55,98,9999,27.2,27.5,23.9,99,99
2017,6,18,8,50,96,10,12.8,99,99,99,999,1013.2,27.2,27.6,23.9,99,99
2017,6,18,9,0,96,10.7,13,99,99,99,999,1013.2,27.2,27.5,23.4,99,99
2017,6,18,9,10,97,10.6,12.8,99,99,99,999,1013.2,27.2,27.5,23.5,99,99
2017,6,18,9,20,96,10.3,12.2,99,99,99,999,1013.4,27.2,27.5,23.7,99,99
2017,6,18,9,30,96,9.8,12.4,99,99,99,999,1013.5,27.2,27.5,23.8,99,99
2017,6,18,9,40,99,9.1,11.2,2.3,7.14,5.55,107,1013.7,27.2,27.5,23.8,99,99
2017,6,18,9,50,97,9.3,11,99,99,99,999,1013.7,27.2,27.6,23.7,99,99
2017,6,18,10,0,97,9.7,11.7,99,99,99,999,1013.8,27.2,27.6,23.7,99,99
2017,6,18,10,10,99,9.8,11.9,99,99,99,999,1013.7,27.2,27.6,23.6,99,99
2017,6,18,10,20,100,9.5,11.7,99,99,99,999,1013.9,27.3,27.6,23.5,99,99
2017,6,18,10,30,103,8.6,10.7,99,99,99,999,1014,27.4,27.6,23.7,99,99
2017,6,18,10,40,97,8.7,10.7,2.26,8.33,5.49,105,1014,27.3,27.6,23.7,99,99
2017,6,18,10,50,97,8.2,10.8,99,99,99,999,1014.2,27.3,27.6,23.8,99,99
2017,6,18,11,0,97,8.1,9.5,99,99,99,999,1014.3,27.3,27.6,24,99,99
